Filter,SWAF,TAF,NAF
FP, 0.022, 0.051000, 0.040000
FP, 0.022, 0.034000, 0.040000
FP, 0.022, 0.036000, 0.042000
FP, 0.022, 0.054000, 0.041000
FP, 0.022, 0.056000, 0.043000
FP, 0.024, 0.059000, 0.042000
FP, 0.025, 0.061000, 0.041000
FP, 0.025, 0.031000, 0.000000
FP, 0.7, 0.033000, 0.000000
FP, 0.165, 0.032000, 0.000000
FP, 0.699, 0.034000, 0.000000
FP, 0.074, 0.300000, 0.050000
FP, 0.074, 0.073000, 0.000000
FP, 0.074, 0.074000, 0.027000
FP, 0.074, 0.065000, 0.026000
FP, 0.074, 0.067000, 0.026000
FP, 0.074, 0.065000, 0.026000
FP, 0.074, 0.065000, 0.050000
FP, 0.074, 0.063000, 0.049000
FP, 0.074, 0.091000, 0.048000
FP, 0.074, 0.118000, 0.049000
FP, 0.074, 0.118000, 0.068000
FP, 0.113, 0.048000, 0.033000
FP, 0.11, 0.048000, 0.033000
FP, 0.021, 0.050000, 0.051000
FP, 0.0055, 0.057000, 0.024000
FP, 0.0055, 0.057000, 0.023000
FP, 0.005, 0.059000, 0.023000
FP, 0.005, 0.059000, 0.023000
FP, 0.0055, 0.056000, 0.022000
FP, 0.004, 0.061000, 0.021000
FP, 0.001, 0.063000, 0.023000
PASS, 0.001, 0.108000, 0.000000
FP, 0.008016, 0.100000, 0.000000
FP, 0.036, 0.100000, 0.000000
FP, 0.03, 0.083000, 0.000000
FP, 0.025, 0.083000, 0.000000
FP, 0.025, 0.057000, 0.000000
FP, 0.001, 0.049000, 0.018000
FP, 0.001, 0.047000, 0.017000
FP, 0.001, 0.047000, 0.017000
FP, 0.001, 0.047000, 0.017000
FP, 0.001, 0.048000, 0.017000
FP, 0.001, 0.048000, 0.017000
FP, 0.001, 0.048000, 0.016000
FP, 0.0015, 0.051000, 0.018000
FP, 0.0015, 0.051000, 0.018000
FP, 0.0015, 0.054000, 0.026000
FP, 0.0015, 0.053000, 0.026000
FP, 0.0015, 0.053000, 0.026000
FP, 0.0015, 0.051000, 0.027000
FP, 0.0015, 0.050000, 0.026000
FP, 0.0015, 0.053000, 0.025000
FP, 0.0015, 0.050000, 0.024000
FP, 0.0015, 0.050000, 0.024000
FP, 0.0015, 0.050000, 0.025000
FP, 0.0075, 0.047000, 0.045000
FP, 0.0075, 0.045000, 0.044000
FP, 0.008, 0.048000, 0.043000
FP, 0.0075, 0.043000, 0.038000
FP, 0.0075, 0.045000, 0.039000
FP, 0.007, 0.048000, 0.039000
FP, 0.007, 0.049000, 0.040000
FP, 0.005, 0.049000, 0.040000
FP, 0.005, 0.049000, 0.041000
FP, 0.04, 0.064000, 0.049000
FP, 0.04, 0.067000, 0.050000
FP, 0.04, 0.065000, 0.048000
FP, 0.04, 0.065000, 0.048000
FP, 0.044, 0.065000, 0.049000
FP, 0.047, 0.065000, 0.049000
FP, 0.048, 0.067000, 0.049000
FP, 0.048, 0.035000, 0.000000
FP, 0.048, 0.036000, 0.000000
FP, 0.048, 0.037000, 0.000000
FP, 0.048, 0.037000, 0.000000
FP, 0.048, 0.039000, 0.000000
FP, 0.188, 0.087000, 0.000000
FP, 0.188, 0.115000, 0.128000
FP, 0.188, 0.075000, 0.022000
FP, 0.188, 0.091000, 0.047000
FP, 0.188, 0.095000, 0.039000
FP, 0.188, 0.093000, 0.042000
FP, 0.188, 0.036000, 0.022000
FP, 0.188, 0.038000, 0.022000
FP, 0.188, 0.039000, 0.023000
FP, 0.188, 0.038000, 0.023000
FP, 0.188, 0.038000, 0.022000
FP, 0.188, 0.036000, 0.021000
FP, 0.188, 0.038000, 0.019000
FP, 0.188, 0.095000, 0.020000
FP, 0.036, 0.294000, 0.063000
FP, 0.036, 0.345000, 0.048000
FP, 0.036, 0.409000, 0.057000
FP, 0.036, 0.130000, 0.097000
FP, 0.036, 0.130000, 0.100000
FP, 0.171, 0.048000, 0.000000
FP, 0.029, 0.036000, 0.041000
FP, 0.03, 0.036000, 0.060000
FP, 0.031, 0.037000, 0.058000
FP, 0.031, 0.036000, 0.059000
FP, 0.03, 0.035000, 0.059000
FP, 0.029, 0.036000, 0.058000
FP, 0.029, 0.036000, 0.058000
FP, 0.0085, 0.086000, 0.122000
FP, 0.042, 0.071000, 0.063000
FP, 0.041, 0.070000, 0.063000
FP, 0.014, 0.095000, 0.000000
FP, 0.014, 0.111000, 0.000000
FP, 0.012, 0.114000, 0.000000
FP, 0.0085, 0.133000, 0.023000
FP, 0.009, 0.159000, 0.022000
FP, 0.008, 0.178000, 0.023000
FP, 0.002, 0.071000, 0.018000
FP, 0.002, 0.071000, 0.018000
FP, 0.002, 0.069000, 0.020000
FP, 0.029, 0.034000, 0.041000
FP, 0.046, 0.056000, 0.026000
FP, 0.046, 0.070000, 0.049000
FP, 0.014, 0.104000, 0.095000
FP, 0.004, 0.069000, 0.045000
FP, 0.004, 0.070000, 0.067000
FP, 0.033, 0.103000, 0.070000
FP, 0.004509, 0.250000, 0.059000
FP, 0.0045, 0.250000, 0.059000
FP, 0.011, 0.086000, 0.044000
FP, 0.012, 0.088000, 0.022000
FP, 0.009, 0.061000, 0.023000
FP, 0.005, 0.103000, 0.050000
FP, 0.582, 0.400000, 0.200000
FP, 0.582, 0.038000, 0.000000
FP, 0.582, 0.038000, 0.000000
FP, 0.582, 0.038000, 0.000000
FP, 0.582, 0.037000, 0.000000
FP, 0.582, 0.036000, 0.000000
FP, 0.582, 0.037000, 0.000000
FP, 0.582, 0.038000, 0.000000
FP, 0.029, 0.154000, 0.037000
FP, 0.028, 0.154000, 0.038000
FP, 0.029, 0.154000, 0.037000
FP, 0.029, 0.154000, 0.038000
FP, 0.029, 0.111000, 0.000000
FP, 0.029, 0.105000, 0.000000
FP, 0.029, 0.105000, 0.000000
FP, 0.029, 0.105000, 0.000000
FP, 0.029, 0.105000, 0.000000
FP, 0.029, 0.118000, 0.000000
FP, 0.029, 0.133000, 0.000000
FP, 0.012, 0.054000, 0.025000
FP, 0.0065, 0.048000, 0.040000
FP, 0.0065, 0.047000, 0.059000
PASS, 0.075, 0.081000, 0.019000
FP, 0.075, 0.061000, 0.000000
FP, 0.075, 0.061000, 0.000000
FP, 0.075, 0.060000, 0.000000
FP, 0.012, 0.095000, 0.020000
FP, 0.012, 0.114000, 0.020000
FP, 0.012, 0.104000, 0.023000
FP, 0.012, 0.104000, 0.022000
FP, 0.0065, 0.129000, 0.061000
FP, 0.0065, 0.064000, 0.039000
FP, 0.002, 0.061000, 0.018000
FP, 0.002, 0.047000, 0.000000
FP, 0.002, 0.047000, 0.000000
FP, 0.002, 0.051000, 0.000000
FP, 0.002, 0.053000, 0.000000
FP, 0.625, 0.075000, 0.000000
PASS, 0.627, 0.075000, 0.000000
FP, 0.027, 0.190000, 0.030000
FP, 0.024, 0.150000, 0.000000
FP, 0.024, 0.111000, 0.000000
FP, 0.024, 0.111000, 0.000000
FP, 0.024, 0.115000, 0.000000
FP, 0.024, 0.125000, 0.000000
FP, 0.024, 0.130000, 0.000000
FP, 0.024, 0.100000, 0.000000
FP, 0.011, 0.174000, 0.029000
FP, 0.018, 0.136000, 0.000000
FP, 0.012, 0.068000, 0.000000
FP, 0.011, 0.068000, 0.000000
FP, 0.011, 0.059000, 0.078000
FP, 0.059, 0.040000, 0.000000
FP, 0.059, 0.060000, 0.016000
FP, 0.059, 0.061000, 0.016000
FP, 0.007726, 0.080000, 0.000000
FP, 0.191, 0.135000, 0.047000
FP, 0.065, 0.071000, 0.054000
FP, 0.064, 0.071000, 0.053000
FP, 0.089, 0.073000, 0.085000
FP, 0.083, 0.075000, 0.062000
FP, 0.083, 0.073000, 0.012000
FP, 0.083, 0.098000, 0.025000
FP, 0.196, 0.053000, 0.056000
FP, 0.179, 0.056000, 0.030000
FP, 0.006, 0.171000, 0.055000
FP, 0.006, 0.049000, 0.015000
FP, 0.006, 0.048000, 0.015000
FP, 0.006, 0.039000, 0.039000
FP, 0.064, 0.053000, 0.071000
FP, 0.064, 0.060000, 0.067000
FP, 0.133, 0.064000, 0.069000
FP, 0.122, 0.080000, 0.072000
FP, 0.122, 0.085000, 0.095000
FP, 0.121, 0.085000, 0.092000
FP, 0.124, 0.099000, 0.091000
FP, 0.131, 0.092000, 0.083000
FP, 0.13, 0.090000, 0.092000
FP, 0.312, 0.068000, 0.109000
FP, 0.312, 0.146000, 0.141000
FP, 0.146, 0.091000, 0.096000
FP, 0.159, 0.098000, 0.107000
FP, 0.164, 0.098000, 0.121000
FP, 0.164, 0.182000, 0.042000
FP, 0.031, 0.068000, 0.038000
FP, 0.13, 0.140000, 0.065000
FP, 0.123, 0.104000, 0.118000
FP, 0.123, 0.063000, 0.045000
FP, 0.123, 0.061000, 0.043000
FP, 0.0005, 0.037000, 0.034000
FP, 0.0005, 0.060000, 0.038000
FP, 0.052, 0.111000, 0.060000
FP, 0.06, 0.123000, 0.068000
FP, 0.315, 0.167000, 0.091000
FP, 0.337, 0.167000, 0.063000
FP, 0.334, 0.167000, 0.060000
FP, 0.334, 0.059000, 0.020000
FP, 0.007, 0.059000, 0.019000
FP, 0.007, 0.060000, 0.038000
FP, 0.006, 0.059000, 0.034000
FP, 0.0065, 0.060000, 0.034000
FP, 0.0055, 0.060000, 0.035000
FP, 0.009, 0.051000, 0.000000
FP, 0.016, 0.057000, 0.000000
FP, 0.016, 0.061000, 0.000000
FP, 0.006, 0.058000, 0.019000
FP, 0.304, 0.151000, 0.060000
FP, 0.0005, 0.056000, 0.000000
FP, 0.0005, 0.056000, 0.000000
FP, 0.0005, 0.053000, 0.000000
FP, 0.0005, 0.053000, 0.000000
FP, 0.0005, 0.053000, 0.000000
FP, 0.0005, 0.050000, 0.000000
FP, 0.0005, 0.049000, 0.000000
FP, 0.0005, 0.051000, 0.000000
FP, 0.081, 0.052000, 0.065000
FP, 0.022, 0.109000, 0.034000
FP, 0.036, 0.071000, 0.076000
FP, 0.04, 0.093000, 0.048000
FP, 0.013, 0.056000, 0.000000
FP, 0.013, 0.056000, 0.000000
FP, 0.015, 0.056000, 0.000000
FP, 0.006, 0.054000, 0.000000
FP, 0.0065, 0.054000, 0.000000
FP, 0.004, 0.054000, 0.000000
FP, 0.061, 0.091000, 0.069000
FP, 0.061, 0.060000, 0.000000
FP, 0.13, 0.032000, 0.028000
FP, 0.13, 0.033000, 0.027000
FP, 0.059, 0.086000, 0.039000
FP, 0.059, 0.083000, 0.000000
FP, 0.059, 0.043000, 0.035000
FP, 0.059, 0.043000, 0.035000
FP, 0.039, 0.065000, 0.073000
FP, 0.04, 0.065000, 0.070000
FP, 0.045, 0.063000, 0.071000
FP, 0.045, 0.063000, 0.073000
FP, 0.045, 0.061000, 0.091000
FP, 0.049, 0.063000, 0.091000
FP, 0.053, 0.061000, 0.156000
FP, 0.061, 0.088000, 0.172000
FP, 0.065, 0.111000, 0.188000
FP, 0.07, 0.135000, 0.190000
FP, 0.229, 0.214000, 0.068000
FP, 0.202, 0.214000, 0.069000
FP, 0.202, 0.083000, 0.078000
FP, 0.115, 0.061000, 0.064000
FP, 0.115, 0.061000, 0.063000
FP, 0.112, 0.043000, 0.078000
FP, 0.109, 0.044000, 0.074000
FP, 0.09, 0.042000, 0.069000
FP, 0.08, 0.043000, 0.069000
FP, 0.013, 0.052000, 0.057000
FP, 0.016, 0.069000, 0.034000
FP, 0.017, 0.083000, 0.034000
FP, 0.017, 0.086000, 0.049000
FP, 0.032, 0.098000, 0.082000
FP, 0.027, 0.089000, 0.037000
FP, 0.026, 0.088000, 0.036000
FP, 0.018, 0.061000, 0.074000
FP, 0.023, 0.060000, 0.074000
FP, 0.024, 0.080000, 0.082000
FP, 0.065, 0.035000, 0.098000
FP, 0.102, 0.034000, 0.094000
FP, 0.103, 0.033000, 0.093000
FP, 0.1, 0.033000, 0.098000
FP, 0.329, 0.045000, 0.082000
FP, 0.498, 0.044000, 0.098000
FP, 0.123, 0.066000, 0.068000
FP, 0.063, 0.066000, 0.033000
FP, 0.016, 0.050000, 0.016000
FP, 0.0095, 0.036000, 0.032000
FP, 0.0095, 0.041000, 0.048000
FP, 0.009, 0.043000, 0.048000
FP, 0.011, 0.071000, 0.052000
FP, 0.011, 0.093000, 0.069000
FP, 0.011, 0.093000, 0.070000
FP, 0.144, 0.036000, 0.063000
FP, 0.144, 0.036000, 0.063000
FP, 0.079, 0.094000, 0.058000
FP, 0.387, 0.119000, 0.099000
FP, 0.0085, 0.071000, 0.071000
FP, 0.317, 0.108000, 0.056000
FP, 0.007, 0.095000, 0.061000
FP, 0.014, 0.083000, 0.061000
PASS, 0.006, 0.073000, 0.027000
FP, 0.0085, 0.064000, 0.033000
FP, 0.019, 0.227000, 0.000000
FP, 0.013, 0.227000, 0.000000
FP, 0.014, 0.167000, 0.000000
FP, 0.19, 0.069000, 0.103000
FP, 0.061, 0.065000, 0.121000
FP, 0.205, 0.127000, 0.194000
FP, 0.006, 0.065000, 0.039000
FP, 0.006, 0.065000, 0.039000
FP, 0.263, 0.057000, 0.042000
FP, 0.093, 0.063000, 0.045000
FP, 0.153, 0.034000, 0.146000
FP, 0.125, 0.034000, 0.156000
FP, 0.053, 0.037000, 0.125000
FP, 0.061, 0.049000, 0.011000
FP, 0.165, 0.048000, 0.066000
FP, 0.103, 0.095000, 0.119000
FP, 0.107, 0.051000, 0.053000
FP, 0.069, 0.064000, 0.053000
FP, 0.315, 0.048000, 0.027000
FP, 0.3, 0.045000, 0.027000
FP, 0.306, 0.043000, 0.028000
FP, 0.344, 0.118000, 0.087000
FP, 0.435, 0.086000, 0.102000
FP, 0.125, 0.060000, 0.054000
FP, 0.159, 0.060000, 0.053000
FP, 0.446, 0.083000, 0.104000
FP, 0.305, 0.100000, 0.101000
FP, 0.116, 0.054000, 0.085000
FP, 0.0095, 0.026000, 0.022000
FP, 0.059, 0.043000, 0.088000
FP, 0.016, 0.039000, 0.008850
FP, 0.168, 0.075000, 0.096000
FP, 0.033, 0.061000, 0.060000
FP, 0.033, 0.056000, 0.000000
FP, 0.033, 0.056000, 0.000000
FP, 0.033, 0.055000, 0.000000
FP, 0.033, 0.055000, 0.000000
FP, 0.033, 0.070000, 0.000000
FP, 0.033, 0.086000, 0.000000
FP, 0.158, 0.031000, 0.070000
FP, 0.155, 0.031000, 0.070000
FP, 0.045, 0.036000, 0.038000
FP, 0.029, 0.102000, 0.122000
FP, 0.005, 0.036000, 0.024000
FP, 0.023, 0.069000, 0.083000
FP, 0.364, 0.083000, 0.091000
FP, 0.165, 0.057000, 0.023000
FP, 0.051, 0.040000, 0.090000
FP, 0.046, 0.042000, 0.067000
FP, 0.0075, 0.043000, 0.051000
FP, 0.124, 0.051000, 0.000000
FP, 0.134, 0.052000, 0.017000
FP, 0.002, 0.048000, 0.069000
FP, 0.027, 0.063000, 0.100000
FP, 0.027, 0.049000, 0.045000
FP, 0.027, 0.049000, 0.043000
FP, 0.019, 0.060000, 0.109000
FP, 0.17, 0.082000, 0.147000
FP, 0.212, 0.161000, 0.077000
FP, 0.059, 0.071000, 0.031000
FP, 0.07, 0.103000, 0.020000
FP, 0.074, 0.104000, 0.019000
FP, 0.03, 0.036000, 0.043000
FP, 0.022, 0.038000, 0.043000
FP, 0.048, 0.087000, 0.111000
FP, 0.0005, 0.050000, 0.051000
FP, 0.001, 0.049000, 0.049000
FP, 0.0015, 0.045000, 0.054000
FP, 0.0015, 0.045000, 0.055000
FP, 0.0025, 0.231000, 0.110000
FP, 0.043, 0.120000, 0.050000
FP, 0.07, 0.102000, 0.050000
FP, 0.263, 0.046000, 0.118000
FP, 0.031, 0.154000, 0.064000
FP, 0.03, 0.154000, 0.043000
FP, 0.27, 0.111000, 0.070000
FP, 0.136, 0.044000, 0.053000
FP, 0.047, 0.048000, 0.048000
FP, 0.037, 0.048000, 0.049000
FP, 0.021, 0.048000, 0.049000
FP, 0.031, 0.082000, 0.039000
FP, 0.027, 0.082000, 0.079000
FP, 0.027, 0.082000, 0.079000
FP, 0.028, 0.082000, 0.078000
FP, 0.025, 0.085000, 0.079000
FP, 0.049, 0.088000, 0.077000
FP, 0.022, 0.089000, 0.079000
FP, 0.0055, 0.071000, 0.046000
FP, 0.063, 0.107000, 0.083000
FP, 0.047, 0.014000, 0.020000
FP, 0.042, 0.014000, 0.020000
FP, 0.046, 0.013000, 0.019000
FP, 0.238, 0.020000, 0.032000
FP, 0.024, 0.013000, 0.013000
FP, 0.054, 0.044000, 0.044000
FP, 0.223, 0.049000, 0.067000
FP, 0.127, 0.034000, 0.045000
FP, 0.127, 0.079000, 0.045000
FP, 0.001, 0.068000, 0.035000
FP, 0.022, 0.044000, 0.018000
FP, 0.173, 0.061000, 0.104000
FP, 0.175, 0.071000, 0.053000
FP, 0.175, 0.071000, 0.052000
FP, 0.015, 0.118000, 0.068000
FP, 0.014, 0.048000, 0.035000
FP, 0.272, 0.082000, 0.059000
FP, 0.232, 0.067000, 0.061000
FP, 0.047, 0.038000, 0.030000
FP, 0.048, 0.049000, 0.040000
FP, 0.023, 0.034000, 0.069000
FP, 0.055, 0.031000, 0.057000
FP, 0.282, 0.105000, 0.086000
FP, 0.033, 0.028000, 0.060000
PASS, 0.078, 0.081000, 0.013000
FP, 0.079, 0.065000, 0.026000
FP, 0.001, 0.143000, 0.059000
FP, 0.094, 0.067000, 0.025000
FP, 0.093, 0.082000, 0.025000
FP, 0.093, 0.083000, 0.025000
FP, 0.097, 0.083000, 0.025000
FP, 0.117, 0.088000, 0.024000
FP, 0.128, 0.093000, 0.031000
FP, 0.014, 0.051000, 0.048000
FP, 0.104, 0.055000, 0.070000
FP, 0.092, 0.044000, 0.054000
FP, 0.059, 0.037000, 0.035000
FP, 0.036, 0.042000, 0.025000
FP, 0.023, 0.047000, 0.017000
FP, 0.02, 0.012000, 0.008969
FP, 0.017, 0.012000, 0.004274
FP, 0.166, 0.020000, 0.014000
FP, 0.135, 0.011000, 0.014000
FP, 0.121, 0.011000, 0.014000
FP, 0.462, 0.130000, 0.083000
FP, 0.313, 0.167000, 0.000000
FP, 0.062, 0.167000, 0.000000
FP, 0.062, 0.043000, 0.040000
FP, 0.4, 0.055000, 0.062000
FP, 0.034, 0.052000, 0.041000
FP, 0.0005005, 0.101000, 0.036000
FP, 0.027, 0.122000, 0.060000
FP, 0.022, 0.108000, 0.064000
FP, 0.001, 0.049000, 0.029000
FP, 0.047, 0.200000, 0.034000
FP, 0.044, 0.217000, 0.033000
FP, 0.038, 0.174000, 0.039000
FP, 0.026, 0.083000, 0.000000
FP, 0.066, 1.000000, 0.039000
FP, 0.038, 0.068000, 0.069000
FP, 0.01, 0.200000, 0.012000
FP, 0.01, 0.146000, 0.068000
FP, 0.023, 0.046000, 0.087000
FP, 0.004, 0.750000, 0.008850
FP, 0.004, 0.750000, 0.008264
FP, 0.0045, 0.750000, 0.008333
FP, 0.0035, 0.667000, 0.000000
FP, 0.305, 0.200000, 0.179000
FP, 0.033, 0.088000, 0.086000
FP, 0.043, 0.231000, 0.043000
FP, 0.003063, 0.136000, 0.087000
FP, 0.003063, 1.000000, 0.000000
FP, 0.027, 1.000000, 0.060000
FP, 0.018, 1.000000, 0.057000
FP, 0.013, 1.000000, 0.037000
FP, 0.012, 1.000000, 0.019000
FP, 0.013, 1.000000, 0.018000
FP, 0.013, 1.000000, 0.018000
FP, 0.011, 0.333000, 0.040000
FP, 0.192, 0.188000, 0.069000
PASS, 0.213, 1.000000, 0.000000
FP, 0.354, 0.059000, 0.056000
FP, 0.354, 0.025000, 0.040000
FP, 0.354, 0.167000, 0.024000
FP, 0.091, 0.200000, 0.016000
FP, 0.062, 0.214000, 0.000000
FP, 0.608, 1.000000, 0.000000
FP, 0.221, 0.077000, 0.030000
FP, 0.393, 0.170000, 0.092000
FP, 0.367, 0.074000, 0.096000
FP, 0.226, 0.013000, 0.028000
FP, 0.004509, 0.014000, 0.034000
FP, 0.055, 0.041000, 0.040000
FP, 0.239, 0.667000, 0.042000
FP, 0.029, 0.088000, 0.064000
FP, 0.316, 0.667000, 0.000000
FP, 0.208, 0.667000, 0.000000
FP, 0.077, 0.058000, 0.045000
FP, 0.076, 0.094000, 0.065000
FP, 0.085, 0.094000, 0.067000
FP, 0.036, 0.057000, 0.067000
FP, 0.036, 0.058000, 0.068000
FP, 0.072, 0.089000, 0.064000
FP, 0.029, 0.043000, 0.000000
FP, 0.0035, 0.037000, 0.019000
FP, 0.004, 0.038000, 0.037000
FP, 0.0055, 0.049000, 0.068000
FP, 0.005, 0.048000, 0.065000
FP, 0.005, 0.051000, 0.068000
FP, 0.005, 0.059000, 0.070000
FP, 0.0025, 0.040000, 0.070000
FP, 0.154, 0.040000, 0.035000
FP, 0.118, 0.039000, 0.017000
FP, 0.014, 0.068000, 0.074000
FP, 0.004, 0.074000, 0.050000
FP, 0.011, 0.080000, 0.049000
FP, 0.014, 0.080000, 0.053000
FP, 0.004028, 0.056000, 0.019000
FP, 0.003009, 0.054000, 0.020000
FP, 0.225, 0.041000, 0.071000
FP, 0.008509, 0.081000, 0.089000
FP, 0.002503, 0.100000, 0.051000
FP, 0.00501, 0.077000, 0.026000
FP, 0.00501, 0.053000, 0.000000
FP, 0.00501, 0.085000, 0.000000
FP, 0.00501, 0.200000, 0.063000
FP, 0.043, 0.125000, 0.026000
FP, 0.115, 0.095000, 0.026000
FP, 0.195, 0.160000, 0.051000
FP, 0.024, 0.120000, 0.009756
FP, 0.007606, 0.080000, 0.010000
FP, 0.001622, 0.222000, 0.016000
FP, 0.547, 1.000000, 0.000000
FP, 0.0035, 0.118000, 0.081000
FP, 0.03, 0.056000, 0.071000
FP, 0.03, 1.000000, 0.009524
FP, 0.799, 1.000000, 0.012000
FP, 0.007788, 0.032000, 0.015000
FP, 0.004668, 0.032000, 0.015000
FP, 0.005005, 0.068000, 0.046000
FP, 0.191, 0.667000, 0.000000
PASS, 0.005636, 1.000000, 0.008621
FP, 0.039, 0.082000, 0.028000
FP, 0.179, 0.600000, 0.059000
FP, 0.143, 0.500000, 0.034000
FP, 0.119, 0.500000, 0.032000
FP, 0.131, 0.667000, 0.034000
FP, 0.193, 1.000000, 0.000000
FP, 0.139, 1.000000, 0.000000
FP, 0.083, 1.000000, 0.000000
FP, 0.039, 0.049000, 0.060000
FP, 0.039, 0.074000, 0.014000
FP, 0.139, 0.074000, 0.055000
FP, 0.267, 0.085000, 0.086000
FP, 0.139, 0.151000, 0.038000
FP, 0.139, 0.167000, 0.077000
FP, 0.139, 0.054000, 0.065000
FP, 0.08, 0.062000, 0.031000
FP, 0.0025, 0.026000, 0.006369
FP, 0.0025, 0.025000, 0.006289
FP, 0.02, 0.038000, 0.070000
FP, 0.041, 0.200000, 0.348000
FP, 0.074, 0.500000, 0.031000
FP, 0.021, 0.333000, 0.014000
FP, 0.02, 0.333000, 0.000000
FP, 0.068, 0.353000, 0.061000
FP, 0.0085, 0.175000, 0.041000
FP, 0.035, 0.096000, 0.070000
FP, 0.035, 0.105000, 0.000000
FP, 0.001569, 0.095000, 0.000000
FP, 0.001567, 0.100000, 0.000000
FP, 0.012, 0.250000, 0.000000
FP, 0.0055, 0.085000, 0.053000
FP, 0.025, 1.000000, 0.000000
FP, 0.019, 0.085000, 0.068000
FP, 0.019, 0.057000, 0.036000
FP, 0.019, 0.071000, 0.032000
FP, 0.0015, 0.077000, 0.040000
FP, 0.045, 0.093000, 0.021000
FP, 0.045, 0.050000, 0.022000
FP, 0.031, 0.073000, 0.022000
FP, 0.031, 0.050000, 0.022000
FP, 0.115, 1.000000, 0.024000
FP, 0.115, 0.250000, 0.020000
FP, 0.632, 1.000000, 0.071000
FP, 0.406, 1.000000, 0.085000
FP, 0.009709, 0.051000, 0.000000
FP, 0.008091, 0.053000, 0.000000
FP, 0.008082, 0.053000, 0.000000
FP, 0.011, 0.057000, 0.000000
FP, 0.023, 0.333000, 0.061000
FP, 0.023, 0.400000, 0.000000
FP, 0.033, 0.077000, 0.055000
FP, 0.045, 0.054000, 0.074000
FP, 0.282, 0.500000, 0.143000
FP, 0.08, 0.075000, 0.026000
FP, 0.036, 0.121000, 0.009174
FP, 0.202, 0.096000, 0.046000
FP, 0.023, 0.217000, 0.073000
FP, 0.023, 0.143000, 0.000000
FP, 0.023, 0.143000, 0.000000
FP, 0.0005519, 0.182000, 0.000000
FP, 0.0005519, 0.154000, 0.000000
FP, 0.001523, 0.043000, 0.053000
FP, 0.005219, 0.250000, 0.000000
FP, 0.004697, 0.250000, 0.000000
FP, 0.004171, 0.273000, 0.000000
FP, 0.002215, 0.061000, 0.000000
FP, 0.0005519, 0.061000, 0.000000
FP, 0.0005382, 0.041000, 0.071000
FP, 0.0005382, 0.041000, 0.050000
FP, 0.0005382, 0.048000, 0.022000
FP, 0.0005382, 0.049000, 0.000000
FP, 0.0005382, 0.049000, 0.000000
PASS, 0.074, 1.000000, 0.000000
FP, 0.006739, 0.143000, 0.012000
FP, 0.034, 1.000000, 0.333000
FP, 0.034, 1.000000, 0.333000
FP, 0.114, 0.085000, 0.075000
FP, 0.178, 0.053000, 0.059000
FP, 0.18, 0.054000, 0.059000
FP, 0.172, 0.056000, 0.052000
FP, 0.052, 0.300000, 0.067000
FP, 0.011, 0.167000, 0.014000
FP, 0.011, 0.111000, 0.029000
FP, 0.768, 0.636000, 0.069000
FP, 0.014, 0.286000, 0.006098
FP, 0.547, 0.750000, 0.037000
PASS, 0.028, 0.185000, 0.000000
FP, 0.303, 1.000000, 0.000000
FP, 0.019, 0.133000, 0.042000
FP, 0.0035, 0.103000, 0.039000
FP, 0.0085, 0.083000, 0.050000
FP, 0.023, 0.500000, 0.009259
FP, 0.018, 0.500000, 0.009259
FP, 0.092, 0.136000, 0.056000
FP, 0.023, 0.067000, 0.039000
FP, 0.024, 0.082000, 0.061000
FP, 0.011, 0.049000, 0.008969
FP, 0.004644, 0.156000, 0.024000
FP, 0.004727, 0.400000, 0.032000
FP, 0.004727, 1.000000, 0.007634
FP, 0.023, 1.000000, 0.000000
FP, 0.008721, 1.000000, 0.000000
FP, 0.002861, 1.000000, 0.000000
FP, 0.002122, 1.000000, 0.000000
FP, 0.058, 0.143000, 0.058000
FP, 0.142, 0.211000, 0.077000
PASS, 0.006006, 0.119000, 0.000000
PASS, 0.0065, 0.119000, 0.000000
FP, 0.0065, 0.083000, 0.019000
FP, 0.0045, 0.044000, 0.062000
FP, 0.005522, 0.046000, 0.037000
FP, 0.005522, 0.052000, 0.032000
PASS, 0.005522, 0.085000, 0.000000
FP, 0.031, 0.222000, 0.000000
FP, 0.042, 0.070000, 0.010000
FP, 0.034, 0.101000, 0.038000
FP, 0.037, 0.059000, 0.039000
FP, 0.23, 0.097000, 0.045000
FP, 0.468, 0.141000, 0.082000
FP, 0.446, 0.075000, 0.115000
FP, 0.15, 0.263000, 0.063000
FP, 0.011, 0.600000, 0.064000
FP, 0.032, 0.176000, 0.000000
FP, 0.032, 0.103000, 0.003759
FP, 0.023, 0.185000, 0.029000
FP, 0.023, 0.028000, 0.005780
FP, 0.023, 0.037000, 0.000000
FP, 0.025, 0.078000, 0.044000
FP, 0.025, 0.016000, 0.003597
FP, 0.0015, 0.052000, 0.028000
FP, 0.0015, 0.094000, 0.141000
FP, 0.0065, 0.030000, 0.041000
FP, 0.0065, 0.027000, 0.041000
FP, 0.0065, 0.049000, 0.083000
FP, 0.0065, 0.041000, 0.061000
FP, 0.0065, 0.048000, 0.063000
FP, 0.004573, 0.231000, 0.043000
FP, 0.02, 0.067000, 0.027000
FP, 0.02, 0.167000, 0.024000
FP, 0.07, 0.244000, 0.063000
FP, 0.07, 0.051000, 0.013000
FP, 0.0045, 0.098000, 0.081000
FP, 0.0045, 0.047000, 0.031000
FP, 0.017, 0.130000, 0.000000
